trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20220425,1050,939,931
20220425,1060,1240,1181
20220425,1070,6238,6348
20220425,1080,17660,17319
20220425,1090,6914,7059
20220425,1100,15459,16091
20220425,1110,4818,4563
20220425,1120,3759,3485
20220425,1130,1335,1293
20220425,1140,46,66
20220425,1150,654,662
20220425,1160,2556,2547
20220425,1170,3723,3977
20220425,1180,4027,3812
20220425,1190,1937,1965
20220425,1191,167,190
20220425,1192,1080,1142
20220425,1193,372,440
20220425,1194,1744,1732
20220425,1201,44,37
20220425,1202,79,81
20220425,1203,285,261
20220425,1204,45,50
20220425,1205,32,31
20220425,1206,32,14
20220425,1207,5,5
20220425,1208,110,114
20220425,1210,11057,11278
20220425,1220,1065,974
20220425,1230,504,508
20220425,1240,198,204
20220425,1250,5996,5898
20220425,2110,21,25
20220425,2120,92,101
20220425,2130,989,995
20220425,2140,13,16
20220425,2150,370,367
20220425,2160,64,55
20220425,2170,608,592
20220425,2180,1228,1136
20220425,2190,216,225
20220425,2200,1573,1426
20220425,2210,75,56
20220425,2220,790,724
20220425,2230,1529,1701
20220425,2240,280,248
20220425,2250,492,432
20220425,2260,2385,138
20220425,3140,227,261
20220425,3150,568,532
20220425,3160,4032,4022
20220425,3170,93,109
20220425,3180,693,597
20220425,3190,509,486
20220425,3210,262,286
20220425,3220,1687,1661
20220425,3230,4470,4205
20220425,3240,613,575
20220425,3250,1475,1383
20220425,3260,389,344
20220425,3270,1317,1289
20220425,3280,1524,1381
20220425,3290,849,849
20220425,3300,12128,12368
20220425,3310,1092,1041
20220425,3320,2154,2155
20220425,3330,407,418
20220425,3340,3046,3527
20220425,3350,397,2801
20220425,3360,8217,7766
20220425,3370,732,704
20220425,3380,566,571
20220425,3390,4976,4521
20220425,3400,381,384
20220425,3410,806,770
20220425,3420,1851,1647
20220425,3430,577,565
20220425,3431,10,14
20220425,3432,50,27
20220425,3433,5,5
20220425,3434,63,42
20220425,3435,30,37
20220425,3436,38,26
20220425,3450,586,513
20220425,3460,109,109
20220425,3470,3451,3536
20220425,3480,1314,1186
20220425,3490,94,84
20220425,4050,1091,1139
20220425,4060,1093,1493
20220425,4070,653,650
20220425,4080,6260,5790
20220425,4090,506,473
20220425,4100,162,121
20220425,4110,421,402
20220425,4120,3718,3548
20220425,4130,833,845
20220425,4140,473,437
20220425,4150,1172,1093
20220425,4160,143,154
20220425,4170,2638,2564
20220425,4180,1222,1129
20220425,4190,1826,1829
20220425,4200,2105,2209
20220425,4210,2992,3183
20220425,4220,15328,15441
20220425,4250,917,1179
20220425,4260,559,578
20220425,4270,326,334
20220425,4271,616,830
20220425,4272,1480,1424
20220425,4290,1675,1633
20220425,4300,1370,1314
20220425,4310,1818,1780
20220425,4320,989,1048
20220425,4330,1692,1833
20220425,4340,6352,6788
20220425,4350,585,556
20220425,4360,609,528
20220425,4370,942,901
20220425,4380,217,232
20220425,4390,507,534
20220425,4400,7744,7772
20220425,4410,719,706
20220425,4420,1093,984
20220425,4430,931,828
20220425,4440,3632,3249
20220425,4450,476,484
20220425,4460,841,870
20220425,4470,111,115
20220425,5000,6645,6789
20220425,5010,196,239
20220425,5020,123,133
20220425,5030,567,561
20220425,5040,199,183
20220425,5050,2454,2307
20220425,5060,165,173
20220425,5070,394,375
20220425,5080,20,15
20220425,5090,340,314
20220425,5100,107,106
20220425,5110,65,52
20220425,5120,544,641
20220425,5160,0,15
20220425,5190,101,103
20220425,5200,13,12
20220425,5210,222,215
20220425,5220,99,84
20220425,5230,379,421
20220425,5240,7,7
20220425,6000,4873,3330
20220425,6010,9,6
20220425,6020,168,126
20220425,6030,41,39
20220425,6040,5,4
20220425,6050,558,407
20220425,6060,5,5
20220425,6070,414,397
20220425,6080,169,97
20220425,6090,3,6
20220425,6100,12,9
20220425,6110,841,744
20220425,6120,11,9
20220425,6130,363,438
20220425,6140,44,34
20220425,6150,8,5
20220425,6160,299,300
20220425,6170,47,39
20220425,6180,235,250
20220425,6190,26,18
20220425,6200,12,72
20220425,6210,53,52
20220425,6220,218,224
20220425,6230,5,11
20220425,6240,179,481
20220425,6250,371,342
20220425,7000,6087,6084
20220425,7010,124,124
20220425,7020,5,11
20220425,7030,258,291
20220425,7040,20,16
20220425,7050,35,40
20220425,7060,705,739
20220425,7070,2,4
20220425,7080,3,8
20220425,7090,489,477
20220425,7100,121,114
20220425,7110,16,13
20220425,7120,467,474
20220425,7130,455,464
20220425,7140,15,21
20220425,7150,460,421
20220425,7160,2903,2669
20220425,7170,17,19
20220425,7180,102,102
20220425,7190,2598,2473
20220425,7200,97,100
20220425,7210,789,744
20220425,7220,91,94
20220425,7230,894,838
20220425,7240,51,52
20220425,7250,90,69
20220425,7260,138,127
20220425,7270,90,55
20220425,7280,15,13
20220425,7290,344,344
20220425,7300,149,126
20220425,7310,508,490
20220425,7320,96,91
20220425,7330,89,129
20220425,7331,10,3
20220425,7332,107,156
20220425,7333,15,13
20220425,7334,34,16
20220425,7335,100,92
20220425,7336,88,38
20220425,7350,170,143
20220425,7360,2439,2458
20220425,7361,18,38
20220425,7362,47,48
20220425,7380,587,579
20220425,7390,401,386
20220426,0900,4936,4499
20220426,0910,1081,1058
20220426,0920,1850,1715
20220426,0930,4752,4764
20220426,0940,2075,2091
20220426,0950,1839,1545
20220426,0960,7884,8116
20220426,0970,9488,9481
20220426,0980,8255,8685
20220426,0990,12208,12549
20220426,1000,35062,35383
20220426,1010,3166,3139
20220426,1020,14170,13951
20220426,1030,2324,2281
20220426,1040,9824,9923
20220426,1050,902,898
20220426,1060,1207,1210
20220426,1070,6115,6228
20220426,1080,16824,17374
20220426,1090,6693,6600
20220426,1100,14563,14825
20220426,1110,4614,4459
20220426,1120,3502,3334
20220426,1130,1249,1240
20220426,1140,56,82
20220426,1150,673,696
20220426,1160,2378,2406
20220426,1170,3466,3640
20220426,1180,3770,3613
20220426,1190,1928,1927
20220426,1191,150,143
20220426,1192,1006,1100
20220426,1193,360,413
20220426,1194,1658,1632
20220426,1201,41,44
20220426,1202,83,84
20220426,1203,278,248
20220426,1204,66,72
20220426,1205,33,25
20220426,1206,24,20
20220426,1207,1,3
20220426,1208,122,129
20220426,1210,10031,9974
20220426,1220,1055,903
20220426,1230,469,478
20220426,1240,169,172
20220426,1250,5420,5539
20220426,2110,42,38
20220426,2120,85,84
20220426,2130,981,990
20220426,2140,18,23
20220426,2150,306,329
20220426,2160,33,33
20220426,2170,506,561
20220426,2180,1180,1140
20220426,2190,186,181
20220426,2200,1440,1365
20220426,2210,63,57
20220426,2220,706,680
20220426,2230,1274,1305
20220426,2240,260,240
20220426,2250,449,406
20220426,2260,398,135
20220426,3140,212,233
20220426,3150,491,505
20220426,3160,3889,3814
20220426,3170,85,78
20220426,3180,547,502
20220426,3190,483,489
20220426,3210,233,244
20220426,3220,1669,1646
20220426,3230,3898,4064
20220426,3240,577,522
20220426,3250,1321,1323
20220426,3260,349,333
20220426,3270,1161,1200
20220426,3280,1356,1310
20220426,3290,765,742
20220426,3300,10288,10267
20220426,3310,1022,1033
20220426,3320,2081,1989
20220426,3330,402,404
20220426,3340,2658,2686
20220426,3350,443,720
20220426,3360,7253,7148
20220426,3370,658,706
20220426,3380,495,541
20220426,3390,4652,4600
20220426,3400,362,372
20220426,3410,783,784
20220426,3420,1596,1565
20220426,3430,541,555
20220426,3431,12,18
20220426,3432,24,21
20220426,3433,8,11
20220426,3434,43,42
20220426,3435,28,33
20220426,3436,16,20
20220426,3450,517,474
20220426,3460,82,98
20220426,3470,2995,2944
20220426,3480,1049,1059
20220426,3490,97,113
20220426,4050,931,965
20220426,4060,953,1031
20220426,4070,595,612
20220426,4080,5337,5001
20220426,4090,478,482
20220426,4100,154,149
20220426,4110,381,372
20220426,4120,3445,3456
20220426,4130,817,825
20220426,4140,418,422
20220426,4150,1020,1030
20220426,4160,128,138
20220426,4170,2448,2471
20220426,4180,1194,1051
20220426,4190,1642,1693
20220426,4200,2009,2000
20220426,4210,2925,2900
20220426,4220,13780,13700
20220426,4250,840,883
20220426,4260,506,540
20220426,4270,295,306
20220426,4271,663,697
20220426,4272,1144,1159
20220426,4290,1647,1584
20220426,4300,1270,1318
20220426,4310,1678,1688
20220426,4320,944,1030
20220426,4330,1595,1636
20220426,4340,5614,5693
20220426,4350,624,571
20220426,4360,561,572
20220426,4370,949,931
20220426,4380,239,243
20220426,4390,489,534
20220426,4400,7268,7589
20220426,4410,689,689
20220426,4420,1013,904
20220426,4430,891,836
20220426,4440,3267,3081
20220426,4450,452,472
20220426,4460,792,844
20220426,4470,114,112
20220426,5000,6283,6292
20220426,5010,242,263
20220426,5020,106,121
20220426,5030,586,572
20220426,5040,189,216
20220426,5050,2223,2177
20220426,5060,157,176
20220426,5070,407,371
20220426,5080,21,23
20220426,5090,319,297
20220426,5100,108,110
20220426,5110,57,46
20220426,5120,447,521
20220426,5190,91,103
20220426,5200,16,13
20220426,5210,210,187
20220426,5220,89,93
20220426,5230,298,377
20220426,5240,5,5
20220426,6000,3282,2804
20220426,6010,3,2
20220426,6020,143,106
20220426,6030,38,39
20220426,6040,5,8
20220426,6050,375,313
20220426,6060,6,8
20220426,6070,330,283
20220426,6080,80,91
20220426,6090,2,4
20220426,6100,11,11
20220426,6110,718,751
20220426,6120,9,8
20220426,6130,333,302
20220426,6140,26,29
20220426,6150,4,3
20220426,6160,304,264
20220426,6170,40,32
20220426,6180,251,273
20220426,6190,23,22
20220426,6200,8,16
20220426,6210,46,53
20220426,6220,201,181
20220426,6230,7,11
20220426,6240,138,209
20220426,6250,334,312
20220426,7000,5190,5070
20220426,7010,112,117
20220426,7020,13,11
20220426,7030,257,381
20220426,7040,14,16
20220426,7050,45,46
20220426,7060,744,728
20220426,7070,4,3
20220426,7080,7,7
20220426,7090,498,500
20220426,7100,115,127
20220426,7110,11,11
20220426,7120,446,471
20220426,7130,430,483
20220426,7140,12,19
20220426,7150,435,459
20220426,7160,2669,2499
20220426,7170,19,26
20220426,7180,114,119
20220426,7190,2473,2361
20220426,7200,103,97
20220426,7210,718,714
20220426,7220,93,106
20220426,7230,891,876
20220426,7240,43,68
20220426,7250,67,60
20220426,7260,150,140
20220426,7270,86,53
20220426,7280,25,12
20220426,7290,302,365
20220426,7300,135,153
20220426,7310,491,493
20220426,7320,120,113
20220426,7330,95,110
20220426,7331,16,19
20220426,7332,115,118
20220426,7333,17,21
20220426,7334,26,22
20220426,7335,76,69
20220426,7336,60,64
20220426,7350,182,141
20220426,7360,2376,2388
20220426,7361,6,15
20220426,7362,32,39
20220426,7380,578,577
20220426,7390,395,403
20220427,0900,4840,4495
20220427,0910,1069,1070
20220427,0920,1855,1619
20220427,0930,4681,4680
20220427,0940,2033,2077
20220427,0950,1746,1471
20220427,0960,7757,8048
20220427,0970,9613,9560
20220427,0980,8328,8662
20220427,0990,11969,12250
20220427,1000,34846,34472
20220427,1010,3158,3046
20220427,1020,14108,13700
20220427,1030,2297,2254
20220427,1040,9616,9759
20220427,1050,896,892
20220427,1060,1209,1236
20220427,1070,6007,6158
20220427,1080,16610,17119
20220427,1090,6784,6576
20220427,1100,14196,14569
20220427,1110,4581,4335
20220427,1120,3483,3258
20220427,1130,1200,1221
20220427,1140,52,63
20220427,1150,679,637
20220427,1160,2343,2438
20220427,1170,3480,3576
20220427,1180,3728,3599
20220427,1190,1952,1940
20220427,1191,158,153
20220427,1192,1023,1076
20220427,1193,356,371
20220427,1194,1611,1672
20220427,1201,48,45
20220427,1202,86,82
20220427,1203,283,262
20220427,1204,43,61
20220427,1205,28,20
20220427,1206,18,8
20220427,1207,2,3
20220427,1208,109,127
20220427,1210,10486,10288
20220427,1220,1000,877
20220427,1230,473,455
20220427,1240,163,175
20220427,1250,5447,5581
20220427,2110,27,29
20220427,2120,87,75
20220427,2130,977,942
20220427,2140,18,28
20220427,2150,360,366
20220427,2160,38,33
20220427,2170,513,502
20220427,2180,1162,1133
20220427,2190,203,188
20220427,2200,1383,1421
20220427,2210,65,62
20220427,2220,651,704
20220427,2230,1281,1318
20220427,2240,252,249
20220427,2250,460,421
20220427,2260,1220,134
20220427,3140,210,253
20220427,3150,470,510
20220427,3160,3903,3806
20220427,3170,84,82
20220427,3180,568,537
20220427,3190,476,506
20220427,3210,261,251
20220427,3220,1602,1562
20220427,3230,3776,3914
20220427,3240,591,511
20220427,3250,1278,1302
20220427,3260,358,356
20220427,3270,1124,1200
20220427,3280,1356,1299
20220427,3290,787,803
20220427,3300,10244,10035
20220427,3310,1071,1044
20220427,3320,2085,2049
20220427,3330,390,389
20220427,3340,2728,2697
20220427,3350,426,1492
20220427,3360,7317,7381
20220427,3370,636,703
20220427,3380,506,557
20220427,3390,4703,4754
20220427,3400,361,388
20220427,3410,770,791
20220427,3420,1553,1558
20220427,3430,556,583
20220427,3431,18,14
20220427,3432,36,38
20220427,3433,9,11
20220427,3434,69,50
20220427,3435,23,42
20220427,3436,10,11
20220427,3450,473,488
20220427,3460,81,108
20220427,3470,3000,3000
20220427,3480,1059,1034
20220427,3490,88,103
20220427,4050,989,980
20220427,4060,998,999
20220427,4070,586,621
20220427,4080,5304,5125
20220427,4090,469,481
20220427,4100,138,136
20220427,4110,382,387
20220427,4120,3423,3411
20220427,4130,854,818
20220427,4140,403,414
20220427,4150,1040,1170
20220427,4160,137,144
20220427,4170,2427,2459
20220427,4180,1155,1061
20220427,4190,1751,1642
20220427,4200,1897,2008
20220427,4210,2893,2830
20220427,4220,13515,13880
20220427,4250,893,904
20220427,4260,550,563
20220427,4270,317,317
20220427,4271,684,662
20220427,4272,1138,1064
20220427,4290,1667,1551
20220427,4300,1237,1290
20220427,4310,1683,1700
20220427,4320,956,999
20220427,4330,1646,1659
20220427,4340,5678,5751
20220427,4350,593,558
20220427,4360,574,568
20220427,4370,962,944
20220427,4380,217,216
20220427,4390,520,555
20220427,4400,7265,7556
20220427,4410,666,662
20220427,4420,1054,965
20220427,4430,939,848
20220427,4440,3231,3151
20220427,4450,477,486
20220427,4460,809,859
20220427,4470,117,128
20220427,5000,6118,6156
20220427,5010,188,186
20220427,5020,98,119
20220427,5030,521,483
20220427,5040,198,177
20220427,5050,2134,2111
20220427,5060,170,170
20220427,5070,418,363
20220427,5080,17,15
20220427,5090,311,415
20220427,5100,112,99
20220427,5110,55,48
20220427,5120,476,490
20220427,5190,81,93
20220427,5200,12,8
20220427,5210,163,149
20220427,5220,80,77
20220427,5230,341,272
20220427,5240,6,7
20220427,6000,2727,2697
20220427,6010,4,3
20220427,6020,152,93
20220427,6030,35,37
20220427,6040,4,5
20220427,6050,448,350
20220427,6060,6,6
20220427,6070,281,333
20220427,6080,80,88
20220427,6090,3,7
20220427,6100,14,13
20220427,6110,823,865
20220427,6120,5,13
20220427,6130,420,399
20220427,6140,32,25
20220427,6150,4,7
20220427,6160,283,280
20220427,6170,43,35
20220427,6180,192,213
20220427,6190,19,24
20220427,6200,10,9
20220427,6210,49,45
20220427,6220,148,185
20220427,6230,4,10
20220427,6240,199,188
20220427,6250,280,288
20220427,7000,5447,5144
20220427,7010,109,124
20220427,7020,7,15
20220427,7030,238,260
20220427,7040,12,15
20220427,7050,37,42
20220427,7060,574,559
20220427,7070,2,3
20220427,7080,6,13
20220427,7090,531,548
20220427,7100,121,127
20220427,7110,19,16
20220427,7120,449,480
20220427,7130,436,447
20220427,7140,8,17
20220427,7150,433,433
20220427,7160,2688,2544
20220427,7170,14,20
20220427,7180,107,103
20220427,7190,2329,2723
20220427,7200,90,93
20220427,7210,728,738
20220427,7220,80,102
20220427,7230,850,893
20220427,7240,34,40
20220427,7250,100,56
20220427,7260,104,124
20220427,7270,58,56
20220427,7280,14,11
20220427,7290,281,305
20220427,7300,109,107
20220427,7310,542,509
20220427,7320,91,97
20220427,7330,88,85
20220427,7331,17,35
20220427,7332,99,103
20220427,7333,13,15
20220427,7334,11,13
20220427,7335,55,58
20220427,7336,90,79
20220427,7350,136,119
20220427,7360,2298,2330
20220427,7361,11,9
20220427,7362,54,63
20220427,7380,565,585
20220427,7390,392,389
20220428,0900,4885,4605
20220428,0910,1099,1065
20220428,0920,1788,1630
20220428,0930,4631,4550
20220428,0940,1999,2031
20220428,0950,1766,1498
20220428,0960,7703,7913
20220428,0970,9227,9311
20220428,0980,8214,8560
20220428,0990,11992,12190
20220428,1000,36397,34358
20220428,1010,3060,3103
20220428,1020,14252,13772
20220428,1030,2197,2112
20220428,1040,9799,9823
20220428,1050,880,887
20220428,1060,1170,1207
20220428,1070,5839,6010
20220428,1080,16573,17112
20220428,1090,6652,6434
20220428,1100,14535,14449
20220428,1110,4029,3977
20220428,1120,3456,3167
20220428,1130,1141,1198
20220428,1140,56,75
20220428,1150,698,653
20220428,1160,2399,2477
20220428,1170,3469,3629
20220428,1180,3643,3585
20220428,1190,1901,1920
20220428,1191,165,172
20220428,1192,1119,1084
20220428,1193,356,409
20220428,1194,1635,1769
20220428,1201,45,36
20220428,1202,88,83
20220428,1203,264,214
20220428,1204,59,49
20220428,1205,30,26
20220428,1206,40,16
20220428,1207,2,5
20220428,1208,101,140
20220428,1210,10519,10261
20220428,1220,1092,888
20220428,1230,451,452
20220428,1240,157,163
20220428,1250,5342,5571
20220428,2110,16,19
20220428,2120,76,76
20220428,2130,951,891
20220428,2140,15,21
20220428,2150,284,249
20220428,2160,37,59
20220428,2170,461,532
20220428,2180,1110,1128
20220428,2190,186,173
20220428,2200,1331,1438
20220428,2210,61,58
20220428,2220,661,703
20220428,2230,1375,1369
20220428,2240,253,255
20220428,2250,432,403
20220428,2260,875,163
20220428,3140,199,216
20220428,3150,495,493
20220428,3160,3872,3816
20220428,3170,79,74
20220428,3180,598,553
20220428,3190,481,542
20220428,3210,258,294
20220428,3220,1599,1553
20220428,3230,3855,4417
20220428,3240,574,529
20220428,3250,1274,1309
20220428,3260,341,356
20220428,3270,1153,1234
20220428,3280,1366,1359
20220428,3290,784,802
20220428,3300,11081,10819
20220428,3310,1058,1035
20220428,3320,2048,1953
20220428,3330,350,369
20220428,3340,3248,2750
20220428,3350,456,1184
20220428,3360,7320,7840
20220428,3370,592,687
20220428,3380,544,530
20220428,3390,4488,4777
20220428,3400,307,399
20220428,3410,751,788
20220428,3420,1546,1654
20220428,3430,552,594
20220428,3431,12,12
20220428,3432,31,29
20220428,3433,6,4
20220428,3434,45,32
20220428,3435,26,41
20220428,3436,20,21
20220428,3450,477,501
20220428,3460,96,120
20220428,3470,3127,3154
20220428,3480,1079,1154
20220428,3490,76,101
20220428,4050,974,909
20220428,4060,1324,994
20220428,4070,546,561
20220428,4080,5200,5320
20220428,4090,455,477
20220428,4100,137,152
20220428,4110,379,375
20220428,4120,3369,3485
20220428,4130,801,787
20220428,4140,407,432
20220428,4150,1043,1038
20220428,4160,125,125
20220428,4170,2436,2454
20220428,4180,1210,1068
20220428,4190,1820,1692
20220428,4200,2041,2071
20220428,4210,3099,2834
20220428,4220,14018,14627
20220428,4250,1097,922
20220428,4260,549,527
20220428,4270,309,286
20220428,4271,826,695
20220428,4272,1284,1321
20220428,4290,1556,1494
20220428,4300,1229,1278
20220428,4310,1622,1740
20220428,4320,944,997
20220428,4330,1714,1666
20220428,4340,6230,6065
20220428,4350,636,588
20220428,4360,551,568
20220428,4370,944,900
20220428,4380,230,221
20220428,4390,494,542
20220428,4400,7655,7841
20220428,4410,671,704
20220428,4420,1085,929
20220428,4430,883,850
20220428,4440,3250,3343
20220428,4450,453,499
20220428,4460,768,802
20220428,4470,125,128
20220428,5000,6351,6535
20220428,5010,208,196
20220428,5020,110,125
20220428,5030,537,586
20220428,5040,188,197
20220428,5050,2151,2177
20220428,5060,158,176
20220428,5070,384,368
20220428,5080,23,24
20220428,5090,294,311
20220428,5100,106,112
20220428,5110,46,35
20220428,5120,532,544
20220428,5130,1,2
20220428,5190,93,95
20220428,5200,13,8
20220428,5210,156,154
20220428,5220,88,106
20220428,5230,416,285
20220428,5240,7,5
20220428,6000,3066,3777
20220428,6010,1,0
20220428,6020,121,129
20220428,6030,44,40
20220428,6040,2,4
20220428,6050,329,345
20220428,6060,6,10
20220428,6070,329,450
20220428,6080,63,89
20220428,6090,3,5
20220428,6100,15,10
20220428,6110,649,850
20220428,6120,3,7
20220428,6130,465,305
20220428,6140,27,29
20220428,6150,1,8
20220428,6160,257,263
20220428,6170,38,43
20220428,6180,200,207
20220428,6190,13,14
20220428,6200,75,4
20220428,6210,34,40
20220428,6220,151,153
20220428,6230,3,9
20220428,6240,252,146
20220428,6250,322,305
20220428,7000,5437,5172
20220428,7010,102,99
20220428,7020,4,5
20220428,7030,212,390
20220428,7040,9,17
20220428,7050,35,49
20220428,7060,505,518
20220428,7070,0,2
20220428,7080,4,4
20220428,7090,570,556
20220428,7100,146,149
20220428,7110,14,15
20220428,7120,431,435
20220428,7130,456,474
20220428,7140,9,13
20220428,7150,414,428
20220428,7160,2613,2712
20220428,7170,15,27
20220428,7180,87,92
20220428,7190,2456,2410
20220428,7200,94,91
20220428,7210,724,822
20220428,7220,87,106
20220428,7230,858,851
20220428,7240,44,52
20220428,7250,66,60
20220428,7260,128,133
20220428,7270,77,53
20220428,7280,12,20
20220428,7290,349,364
20220428,7300,116,115
20220428,7310,489,478
20220428,7320,97,96
20220428,7330,66,83
20220428,7331,5,8
20220428,7332,77,89
20220428,7333,13,24
20220428,7334,21,13
20220428,7335,60,53
20220428,7336,63,65
20220428,7350,144,134
20220428,7360,2231,2283
20220428,7361,13,13
20220428,7362,45,43
20220428,7380,560,606
20220428,7390,368,366
20220429,0900,5402,5028
20220429,0910,1089,1134
20220429,0920,1890,1748
20220429,0930,4901,4822
20220429,0940,2070,2035
20220429,0950,1773,1438
20220429,0960,7964,8200
20220429,0970,9366,9243
20220429,0980,9006,9684
20220429,0990,13678,12750
20220429,1000,49426,39320
20220429,1010,3102,3079
20220429,1020,17732,16131
20220429,1030,2386,2255
20220429,1040,10806,10642
20220429,1050,880,898
20220429,1060,1193,1208
20220429,1070,6220,6407
20220429,1080,19424,19650
20220429,1090,7798,7129
20220429,1100,18320,17152
20220429,1110,4703,4705
20220429,1120,4071,3584
20220429,1130,1221,1322
20220429,1140,52,70
20220429,1150,702,612
20220429,1160,2809,2905
20220429,1170,4352,3845
20220429,1180,4129,4202
20220429,1190,2065,2081
20220429,1191,244,183
20220429,1192,1935,1324
20220429,1193,650,468
20220429,1194,2227,2929
20220429,1201,44,51
20220429,1202,104,106
20220429,1203,325,304
20220429,1204,55,62
20220429,1205,23,32
20220429,1206,24,24
20220429,1207,2,15
20220429,1208,146,173
20220429,1210,15275,13802
20220429,1220,1316,948
20220429,1230,457,532
20220429,1240,189,196
20220429,1250,6698,7170
20220429,2110,29,29
20220429,2120,68,84
20220429,2130,1949,1019
20220429,2140,13,27
20220429,2150,281,301
20220429,2160,38,35
20220429,2170,587,773
20220429,2180,1304,1587
20220429,2190,199,251
20220429,2200,1645,2233
20220429,2210,59,77
20220429,2220,803,1298
20220429,2230,2296,2183
20220429,2240,285,340
20220429,2250,452,517
20220429,2260,621,214
20220429,3140,220,266
20220429,3150,714,672
20220429,3160,5095,4886
20220429,3170,118,100
20220429,3180,534,697
20220429,3190,516,665
20220429,3210,280,411
20220429,3220,1921,1831
20220429,3230,5194,7231
20220429,3240,579,605
20220429,3250,1526,1731
20220429,3260,375,422
20220429,3270,1335,1648
20220429,3280,1546,1761
20220429,3290,997,1073
20220429,3300,18065,17659
20220429,3310,1217,1266
20220429,3320,2504,2312
20220429,3330,437,550
20220429,3340,5868,3051
20220429,3350,610,958
20220429,3360,9058,11515
20220429,3370,659,991
20220429,3380,619,684
20220429,3390,5257,7332
20220429,3400,330,602
20220429,3410,704,999
20220429,3420,1662,2559
20220429,3430,574,791
20220429,3431,9,15
20220429,3432,26,48
20220429,3433,9,3
20220429,3434,44,48
20220429,3435,33,58
20220429,3436,7,7
20220429,3450,569,774
20220429,3460,126,167
20220429,3470,4558,5096
20220429,3480,1585,1970
20220429,3490,82,134
20220429,4050,1517,1129
20220429,4060,2143,1438
20220429,4070,615,744
20220429,4080,7297,9136
20220429,4090,607,676
20220429,4100,166,260
20220429,4110,453,488
20220429,4120,4090,4941
20220429,4130,1401,852
20220429,4140,422,542
20220429,4150,1236,1233
20220429,4160,155,142
20220429,4170,3199,3062
20220429,4180,1479,1163
20220429,4190,2162,1899
20220429,4200,2739,2422
20220429,4210,3954,3068
20220429,4220,19674,20723
20220429,4250,1659,980
20220429,4260,709,722
20220429,4270,407,350
20220429,4271,1298,584
20220429,4272,2282,1887
20220429,4290,2256,1635
20220429,4300,1319,1438
20220429,4310,2187,2146
20220429,4320,1087,1175
20220429,4330,2417,1998
20220429,4340,10407,8962
20220429,4350,691,711
20220429,4360,527,615
20220429,4370,994,1073
20220429,4380,289,268
20220429,4390,522,616
20220429,4400,10250,10829
20220429,4410,710,756
20220429,4420,1235,1130
20220429,4430,975,965
20220429,4440,4637,4804
20220429,4450,498,603
20220429,4460,967,1027
20220429,4470,111,144
20220429,5000,8432,8910
20220429,5010,246,222
20220429,5020,117,159
20220429,5030,581,647
20220429,5040,203,235
20220429,5050,2516,3340
20220429,5060,175,167
20220429,5070,641,440
20220429,5080,18,25
20220429,5090,312,452
20220429,5100,116,149
20220429,5110,53,66
20220429,5120,763,890
20220429,5130,17,0
20220429,5160,0,8
20220429,5190,146,186
20220429,5200,20,29
20220429,5210,185,204
20220429,5220,123,153
20220429,5230,593,457
20220429,5240,7,12
20220429,6000,4539,7099
20220429,6020,127,211
20220429,6030,37,38
20220429,6040,2,5
20220429,6050,397,800
20220429,6060,3,9
20220429,6070,325,839
20220429,6080,105,185
20220429,6090,2,8
20220429,6100,13,7
20220429,6110,1032,1320
20220429,6120,8,9
20220429,6130,422,631
20220429,6140,36,44
20220429,6150,4,5
20220429,6160,334,439
20220429,6170,28,37
20220429,6180,226,314
20220429,6190,14,23
20220429,6200,13,5
20220429,6210,23,42
20220429,6220,214,238
20220429,6230,1,7
20220429,6240,500,241
20220429,6250,397,438
20220429,7000,7808,11798
20220429,7010,103,99
20220429,7020,4,8
20220429,7030,246,321
20220429,7040,8,18
20220429,7050,31,36
20220429,7060,539,549
20220429,7070,20,23
20220429,7080,3,6
20220429,7090,587,571
20220429,7100,145,153
20220429,7110,16,15
20220429,7120,449,472
20220429,7130,475,603
20220429,7140,11,21
20220429,7150,428,455
20220429,7160,3317,3325
20220429,7170,13,24
20220429,7180,95,104
20220429,7190,2865,3052
20220429,7200,90,94
20220429,7210,863,961
20220429,7220,77,113
20220429,7230,871,1012
20220429,7240,47,56
20220429,7250,105,99
20220429,7260,111,154
20220429,7270,63,57
20220429,7280,18,15
20220429,7290,309,404
20220429,7300,135,141
20220429,7310,559,549
20220429,7320,117,100
20220429,7330,103,139
20220429,7331,6,6
20220429,7332,115,114
20220429,7333,15,37
20220429,7334,45,26
20220429,7335,84,57
20220429,7336,38,42
20220429,7350,153,190
20220429,7360,2483,2513
20220429,7361,13,19
20220429,7362,19,20
20220429,7380,558,596
20220429,7390,380,382
20220430,0900,3532,3429
20220430,0910,679,739
20220430,0920,981,908
20220430,0930,2647,2518
20220430,0940,1127,1110
20220430,0950,949,808
20220430,0960,4869,4773
20220430,0970,3282,3094
20220430,0980,5737,5463
20220430,0990,7491,6419
20220430,1000,35368,27928
20220430,1010,1998,1995
20220430,1020,13671,11025
20220430,1030,1640,1473
20220430,1040,7645,6926
20220430,1050,596,558
20220430,1060,847,822
20220430,1070,4095,3963
20220430,1080,13495,13197
20220430,1090,4063,4108
20220430,1100,12643,12394
20220430,1110,2622,2603
20220430,1120,2037,2189
20220430,1130,810,807
20220430,1140,42,46
20220430,1150,404,397
20220430,1160,1567,1749
20220430,1170,2790,2650
20220430,1180,2422,2420
20220430,1190,997,985
